state,question_id,gold_ok,gold_row_count,gold_column_count,changed_from_snapshot,snapshot_empty,became_nonempty
T1_insertion_permutation_b,Q171,True,2,4,False,False,False
T1_insertion_permutation_b,Q172,True,1,4,False,False,False
T1_insertion_permutation_b,Q173,True,2,4,False,False,False
T1_insertion_permutation_b,Q174,True,2,4,False,False,False
T1_insertion_permutation_b,Q175,True,1,4,False,False,False
T1_insertion_permutation_b,Q176,True,2,4,False,False,False
T1_insertion_permutation_b,Q177,True,1,4,False,False,False
T1_insertion_permutation_b,Q178,True,1,4,False,False,False
T1_insertion_permutation_b,Q179,True,1,1,False,False,False
T1_insertion_permutation_b,Q180,True,1,1,False,False,False
T1_insertion_permutation_b,Q181,True,1,1,False,False,False
T1_insertion_permutation_b,Q182,True,1,1,False,False,False
T1_insertion_permutation_b,Q183,True,1,1,False,False,False
T1_insertion_permutation_b,Q184,True,1,1,False,False,False
T1_insertion_permutation_b,Q185,True,1,1,False,False,False
T1_insertion_permutation_b,Q186,True,1,1,False,False,False
T1_insertion_permutation_b,Q187,True,1,1,False,False,False
T1_insertion_permutation_b,Q188,True,1,1,False,False,False
T1_insertion_permutation_b,Q189,True,1,1,False,False,False
T1_insertion_permutation_b,Q190,True,1,1,False,False,False
T1_insertion_permutation_b,Q191,True,1,1,False,False,False
T1_insertion_permutation_b,Q192,True,1,1,False,False,False
T1_insertion_permutation_b,Q193,True,1,1,False,False,False
T1_insertion_permutation_b,Q194,True,1,1,False,False,False
T1_insertion_permutation_b,Q195,True,1,1,False,False,False
T1_insertion_permutation_b,Q196,True,1,1,False,False,False
T1_insertion_permutation_b,Q197,True,1,1,False,False,False
T1_insertion_permutation_b,Q198,True,1,1,False,False,False
T1_insertion_permutation_b,Q199,True,1,1,False,False,False
T1_insertion_permutation_b,Q200,True,1,2,False,False,False
T1_insertion_permutation_c,Q021,True,4,1,False,False,False
T1_insertion_permutation_c,Q022,True,1,1,False,False,False
T1_insertion_permutation_c,Q023,True,5,2,False,False,False
T1_insertion_permutation_c,Q024,True,1,2,False,False,False
T1_insertion_permutation_c,Q025,True,3,2,False,False,False
T1_insertion_permutation_c,Q026,True,2,2,False,False,False
T1_insertion_permutation_c,Q027,True,3,2,False,False,False
T1_insertion_permutation_c,Q028,True,1,1,False,False,False
T1_insertion_permutation_c,Q029,True,11,2,False,False,False
T1_insertion_permutation_c,Q030,True,3,3,False,False,False
T1_insertion_permutation_c,Q031,True,4,3,False,False,False
T1_insertion_permutation_c,Q032,True,5,2,False,False,False
T1_insertion_permutation_c,Q033,True,4,2,False,False,False
T1_insertion_permutation_c,Q034,True,5,2,False,False,False
T1_insertion_permutation_c,Q035,True,3,2,False,False,False
T1_insertion_permutation_c,Q036,True,1,2,False,False,False
T1_insertion_permutation_c,Q037,True,1,1,False,False,False
T1_insertion_permutation_c,Q038,True,11,1,False,False,False
T1_insertion_permutation_c,Q039,True,1,2,False,False,False
T1_insertion_permutation_c,Q040,True,4,1,False,False,False
T1_insertion_permutation_c,Q041,True,8,2,False,False,False
T1_insertion_permutation_c,Q042,True,1,1,False,False,False
T1_insertion_permutation_c,Q043,True,3,2,False,False,False
T1_insertion_permutation_c,Q044,True,1,1,False,False,False
T1_insertion_permutation_c,Q045,True,1,2,False,False,False
T1_insertion_permutation_c,Q046,True,3,3,False,False,False
T1_insertion_permutation_c,Q047,True,3,2,False,False,False
T1_insertion_permutation_c,Q048,True,5,2,False,False,False
T1_insertion_permutation_c,Q049,True,1,1,False,False,False
T1_insertion_permutation_c,Q050,True,5,3,False,False,False
T1_insertion_permutation_c,Q051,True,1,2,False,False,False
T1_insertion_permutation_c,Q052,True,3,2,False,False,False
T1_insertion_permutation_c,Q053,True,2,3,False,False,False
T1_insertion_permutation_c,Q054,True,4,2,False,False,False
T1_insertion_permutation_c,Q055,True,2,1,False,False,False
T1_insertion_permutation_c,Q056,True,3,2,False,False,False
T1_insertion_permutation_c,Q057,True,1,1,False,False,False
T1_insertion_permutation_c,Q058,True,3,1,False,False,False
T1_insertion_permutation_c,Q059,True,18,2,False,False,False
T1_insertion_permutation_c,Q060,True,10,1,False,False,False
T1_insertion_permutation_c,Q061,True,1,2,False,False,False
T1_insertion_permutation_c,Q062,True,7,2,False,False,False
T1_insertion_permutation_c,Q063,True,1,2,False,False,False
T1_insertion_permutation_c,Q064,True,15,4,False,False,False
T1_insertion_permutation_c,Q065,True,4,1,False,False,False
T1_insertion_permutation_c,Q066,True,7,1,False,False,False
T1_insertion_permutation_c,Q067,True,2,2,False,False,False
T1_insertion_permutation_c,Q068,True,6,2,False,False,False
T1_insertion_permutation_c,Q069,True,2,2,False,False,False
T1_insertion_permutation_c,Q070,True,2,3,False,False,False
T1_insertion_permutation_c,Q071,True,1,3,False,False,False
T1_insertion_permutation_c,Q072,True,1,1,False,False,False
T1_insertion_permutation_c,Q073,True,0,1,False,True,False
T1_insertion_permutation_c,Q074,True,1,2,False,False,False
T1_insertion_permutation_c,Q075,True,1,1,False,False,False
T1_insertion_permutation_c,Q076,True,8,3,False,False,False
T1_insertion_permutation_c,Q077,True,6,1,False,False,False
T1_insertion_permutation_c,Q078,True,1,1,False,False,False
T1_insertion_permutation_c,Q079,True,2,2,False,False,False
T1_insertion_permutation_c,Q080,True,4,3,False,False,False
T1_insertion_permutation_c,Q081,True,1,3,False,False,False
T1_insertion_permutation_c,Q082,True,1,3,False,False,False
T1_insertion_permutation_c,Q083,True,1,3,False,False,False
T1_insertion_permutation_c,Q084,True,1,3,False,False,False
T1_insertion_permutation_c,Q085,True,1,3,False,False,False
T1_insertion_permutation_c,Q086,True,1,3,False,False,False
T1_insertion_permutation_c,Q087,True,1,3,False,False,False
T1_insertion_permutation_c,Q088,True,1,3,False,False,False
T1_insertion_permutation_c,Q089,True,1,3,False,False,False
T1_insertion_permutation_c,Q090,True,1,3,False,False,False
T1_insertion_permutation_c,Q091,True,1,3,False,False,False
T1_insertion_permutation_c,Q092,True,1,3,False,False,False
T1_insertion_permutation_c,Q093,True,1,3,False,False,False
T1_insertion_permutation_c,Q094,True,1,3,False,False,False
T1_insertion_permutation_c,Q095,True,1,3,False,False,False
T1_insertion_permutation_c,Q096,True,1,3,False,False,False
T1_insertion_permutation_c,Q097,True,1,3,False,False,False
T1_insertion_permutation_c,Q098,True,1,3,False,False,False
T1_insertion_permutation_c,Q099,True,1,3,False,False,False
T1_insertion_permutation_c,Q100,True,1,3,False,False,False
T1_insertion_permutation_c,Q101,True,1,3,False,False,False
T1_insertion_permutation_c,Q102,True,1,3,False,False,False
T1_insertion_permutation_c,Q103,True,1,3,False,False,False
T1_insertion_permutation_c,Q104,True,0,3,False,True,False
T1_insertion_permutation_c,Q105,True,1,3,False,False,False
T1_insertion_permutation_c,Q106,True,1,3,False,False,False
T1_insertion_permutation_c,Q107,True,0,3,False,True,False
T1_insertion_permutation_c,Q108,True,1,3,False,False,False
T1_insertion_permutation_c,Q109,True,1,3,False,False,False
T1_insertion_permutation_c,Q110,True,0,3,False,True,False
T1_insertion_permutation_c,Q111,True,1,3,False,False,False
T1_insertion_permutation_c,Q112,True,1,3,False,False,False
T1_insertion_permutation_c,Q113,True,1,3,False,False,False
T1_insertion_permutation_c,Q114,True,1,3,False,False,False
T1_insertion_permutation_c,Q115,True,1,3,False,False,False
T1_insertion_permutation_c,Q116,True,1,3,False,False,False
T1_insertion_permutation_c,Q117,True,1,4,False,False,False
T1_insertion_permutation_c,Q118,True,1,4,False,False,False
T1_insertion_permutation_c,Q119,True,1,4,False,False,False
T1_insertion_permutation_c,Q120,True,1,4,False,False,False
T1_insertion_permutation_c,Q121,True,1,4,False,False,False
T1_insertion_permutation_c,Q122,True,1,4,False,False,False
T1_insertion_permutation_c,Q123,True,1,4,False,False,False
T1_insertion_permutation_c,Q124,True,1,4,False,False,False
T1_insertion_permutation_c,Q125,True,1,4,False,False,False
T1_insertion_permutation_c,Q126,True,1,4,False,False,False
T1_insertion_permutation_c,Q127,True,1,4,False,False,False
T1_insertion_permutation_c,Q128,True,1,4,False,False,False
T1_insertion_permutation_c,Q129,True,1,4,False,False,False
T1_insertion_permutation_c,Q130,True,1,4,False,False,False
T1_insertion_permutation_c,Q131,True,1,1,False,False,False
T1_insertion_permutation_c,Q132,True,1,1,False,False,False
T1_insertion_permutation_c,Q133,True,1,1,False,False,False
T1_insertion_permutation_c,Q134,True,1,1,False,False,False
T1_insertion_permutation_c,Q135,True,1,1,False,False,False
T1_insertion_permutation_c,Q136,True,1,1,False,False,False
T1_insertion_permutation_c,Q137,True,1,1,False,False,False
T1_insertion_permutation_c,Q138,True,1,1,False,False,False
T1_insertion_permutation_c,Q139,True,5,3,False,False,False
T1_insertion_permutation_c,Q140,True,0,3,False,True,False
T1_insertion_permutation_c,Q141,True,4,3,False,False,False
T1_insertion_permutation_c,Q142,True,1,3,False,False,False
T1_insertion_permutation_c,Q143,True,1,1,False,False,False
T1_insertion_permutation_c,Q144,True,1,1,False,False,False
T1_insertion_permutation_c,Q145,True,1,1,False,False,False
T1_insertion_permutation_c,Q146,True,1,1,False,False,False
T1_insertion_permutation_c,Q147,True,1,1,False,False,False
T1_insertion_permutation_c,Q148,True,1,1,False,False,False
T1_insertion_permutation_c,Q149,True,1,1,False,False,False
T1_insertion_permutation_c,Q150,True,1,1,False,False,False
T1_insertion_permutation_c,Q151,True,1,1,False,False,False
T1_insertion_permutation_c,Q152,True,1,1,False,False,False
T1_insertion_permutation_c,Q153,True,1,1,False,False,False
T1_insertion_permutation_c,Q154,True,1,1,False,False,False
T1_insertion_permutation_c,Q155,True,3,3,False,False,False
T1_insertion_permutation_c,Q156,True,3,3,False,False,False
T1_insertion_permutation_c,Q157,True,2,3,False,False,False
T1_insertion_permutation_c,Q158,True,2,3,False,False,False
T1_insertion_permutation_c,Q159,True,2,3,False,False,False
T1_insertion_permutation_c,Q160,True,1,3,False,False,False
T1_insertion_permutation_c,Q161,True,1,3,False,False,False
T1_insertion_permutation_c,Q162,True,1,3,False,False,False
T1_insertion_permutation_c,Q163,True,2,4,False,False,False
T1_insertion_permutation_c,Q164,True,1,4,False,False,False
T1_insertion_permutation_c,Q165,True,2,4,False,False,False
T1_insertion_permutation_c,Q166,True,1,4,False,False,False
T1_insertion_permutation_c,Q167,True,1,4,False,False,False
T1_insertion_permutation_c,Q168,True,1,4,False,False,False
T1_insertion_permutation_c,Q169,True,1,4,False,False,False
T1_insertion_permutation_c,Q170,True,3,4,False,False,False
T1_insertion_permutation_c,Q171,True,2,4,False,False,False
T1_insertion_permutation_c,Q172,True,1,4,False,False,False
T1_insertion_permutation_c,Q173,True,2,4,False,False,False
T1_insertion_permutation_c,Q174,True,2,4,False,False,False
T1_insertion_permutation_c,Q175,True,1,4,False,False,False
T1_insertion_permutation_c,Q176,True,2,4,False,False,False
T1_insertion_permutation_c,Q177,True,1,4,False,False,False
T1_insertion_permutation_c,Q178,True,1,4,False,False,False
T1_insertion_permutation_c,Q179,True,1,1,False,False,False
T1_insertion_permutation_c,Q180,True,1,1,False,False,False
T1_insertion_permutation_c,Q181,True,1,1,False,False,False
T1_insertion_permutation_c,Q182,True,1,1,False,False,False
T1_insertion_permutation_c,Q183,True,1,1,False,False,False
T1_insertion_permutation_c,Q184,True,1,1,False,False,False
T1_insertion_permutation_c,Q185,True,1,1,False,False,False
T1_insertion_permutation_c,Q186,True,1,1,False,False,False
T1_insertion_permutation_c,Q187,True,1,1,False,False,False
T1_insertion_permutation_c,Q188,True,1,1,False,False,False
T1_insertion_permutation_c,Q189,True,1,1,False,False,False
T1_insertion_permutation_c,Q190,True,1,1,False,False,False
T1_insertion_permutation_c,Q191,True,1,1,False,False,False
T1_insertion_permutation_c,Q192,True,1,1,False,False,False
T1_insertion_permutation_c,Q193,True,1,1,False,False,False
T1_insertion_permutation_c,Q194,True,1,1,False,False,False
T1_insertion_permutation_c,Q195,True,1,1,False,False,False
T1_insertion_permutation_c,Q196,True,1,1,False,False,False
T1_insertion_permutation_c,Q197,True,1,1,False,False,False
T1_insertion_permutation_c,Q198,True,1,1,False,False,False
T1_insertion_permutation_c,Q199,True,1,1,False,False,False
T1_insertion_permutation_c,Q200,True,1,2,False,False,False
L1_exact_clone_retained,Q021,True,8,1,True,False,False
L1_exact_clone_retained,Q022,True,1,1,True,False,False
L1_exact_clone_retained,Q023,True,10,2,True,False,False
L1_exact_clone_retained,Q024,True,2,2,True,False,False
L1_exact_clone_retained,Q025,True,3,2,True,False,False
L1_exact_clone_retained,Q026,True,4,2,True,False,False
L1_exact_clone_retained,Q027,True,6,2,True,False,False
L1_exact_clone_retained,Q028,True,1,1,True,False,False
L1_exact_clone_retained,Q029,True,22,2,True,False,False
L1_exact_clone_retained,Q030,True,6,3,True,False,False
L1_exact_clone_retained,Q031,True,8,3,True,False,False
L1_exact_clone_retained,Q032,True,5,2,True,False,False
L1_exact_clone_retained,Q033,True,8,2,True,False,False
L1_exact_clone_retained,Q034,True,10,2,True,False,False
L1_exact_clone_retained,Q035,True,3,2,False,False,False
L1_exact_clone_retained,Q036,True,2,2,True,False,False
L1_exact_clone_retained,Q037,True,2,1,True,False,False
L1_exact_clone_retained,Q038,True,22,1,True,False,False
L1_exact_clone_retained,Q039,True,1,2,False,False,False
L1_exact_clone_retained,Q040,True,8,1,True,False,False
L1_exact_clone_retained,Q041,True,8,2,True,False,False
L1_exact_clone_retained,Q042,True,1,1,False,False,False
L1_exact_clone_retained,Q043,True,6,2,True,False,False
L1_exact_clone_retained,Q044,True,1,1,False,False,False
L1_exact_clone_retained,Q045,True,2,2,True,False,False
L1_exact_clone_retained,Q046,True,6,3,True,False,False
L1_exact_clone_retained,Q047,True,3,2,True,False,False
L1_exact_clone_retained,Q048,True,10,2,True,False,False
L1_exact_clone_retained,Q049,True,2,1,True,False,False
L1_exact_clone_retained,Q050,True,10,3,True,False,False
L1_exact_clone_retained,Q051,True,1,2,False,False,False
L1_exact_clone_retained,Q052,True,6,2,True,False,False
L1_exact_clone_retained,Q053,True,4,3,True,False,False
L1_exact_clone_retained,Q054,True,4,2,True,False,False
L1_exact_clone_retained,Q055,True,4,1,True,False,False
L1_exact_clone_retained,Q056,True,6,2,True,False,False
L1_exact_clone_retained,Q057,True,1,1,False,False,False
L1_exact_clone_retained,Q058,True,3,1,False,False,False
L1_exact_clone_retained,Q059,True,18,2,True,False,False
L1_exact_clone_retained,Q060,True,20,1,True,False,False
L1_exact_clone_retained,Q061,True,2,2,True,False,False
L1_exact_clone_retained,Q062,True,7,2,True,False,False
L1_exact_clone_retained,Q063,True,2,2,True,False,False
L1_exact_clone_retained,Q064,True,30,4,True,False,False
L1_exact_clone_retained,Q065,True,8,1,True,False,False
L1_exact_clone_retained,Q066,True,14,1,True,False,False
L1_exact_clone_retained,Q067,True,4,2,True,False,False
L1_exact_clone_retained,Q068,True,6,2,False,False,False
L1_exact_clone_retained,Q069,True,4,2,True,False,False
L1_exact_clone_retained,Q070,True,4,3,True,False,False
L1_exact_clone_retained,Q071,True,2,3,True,False,False
L1_exact_clone_retained,Q072,True,1,1,True,False,False
L1_exact_clone_retained,Q073,True,0,1,False,True,False
L1_exact_clone_retained,Q074,True,1,2,False,False,False
L1_exact_clone_retained,Q075,True,2,1,True,False,False
L1_exact_clone_retained,Q076,True,16,3,True,False,False
L1_exact_clone_retained,Q077,True,6,1,False,False,False
L1_exact_clone_retained,Q078,True,1,1,False,False,False
L1_exact_clone_retained,Q079,True,7,2,True,False,False
L1_exact_clone_retained,Q080,True,8,3,True,False,False
L1_exact_clone_retained,Q081,True,2,3,True,False,False
L1_exact_clone_retained,Q082,True,2,3,True,False,False
L1_exact_clone_retained,Q083,True,2,3,True,False,False
L1_exact_clone_retained,Q084,True,2,3,True,False,False
L1_exact_clone_retained,Q085,True,2,3,True,False,False
L1_exact_clone_retained,Q086,True,2,3,True,False,False
L1_exact_clone_retained,Q087,True,2,3,True,False,False
L1_exact_clone_retained,Q088,True,2,3,True,False,False
L1_exact_clone_retained,Q089,True,2,3,True,False,False
L1_exact_clone_retained,Q090,True,2,3,True,False,False
L1_exact_clone_retained,Q091,True,2,3,True,False,False
L1_exact_clone_retained,Q092,True,2,3,True,False,False
L1_exact_clone_retained,Q093,True,2,3,True,False,False
L1_exact_clone_retained,Q094,True,2,3,True,False,False
L1_exact_clone_retained,Q095,True,2,3,True,False,False
L1_exact_clone_retained,Q096,True,2,3,True,False,False
L1_exact_clone_retained,Q097,True,2,3,True,False,False
L1_exact_clone_retained,Q098,True,2,3,True,False,False
L1_exact_clone_retained,Q099,True,2,3,True,False,False
L1_exact_clone_retained,Q100,True,2,3,True,False,False
L1_exact_clone_retained,Q101,True,2,3,True,False,False
L1_exact_clone_retained,Q102,True,2,3,True,False,False
L1_exact_clone_retained,Q103,True,2,3,True,False,False
L1_exact_clone_retained,Q104,True,0,3,False,True,False
L1_exact_clone_retained,Q105,True,2,3,True,False,False
L1_exact_clone_retained,Q106,True,2,3,True,False,False
L1_exact_clone_retained,Q107,True,0,3,False,True,False
L1_exact_clone_retained,Q108,True,2,3,True,False,False
L1_exact_clone_retained,Q109,True,2,3,True,False,False
L1_exact_clone_retained,Q110,True,0,3,False,True,False
L1_exact_clone_retained,Q111,True,2,3,True,False,False
L1_exact_clone_retained,Q112,True,2,3,True,False,False
L1_exact_clone_retained,Q113,True,2,3,True,False,False
L1_exact_clone_retained,Q114,True,2,3,True,False,False
L1_exact_clone_retained,Q115,True,2,3,True,False,False
L1_exact_clone_retained,Q116,True,2,3,True,False,False
L1_exact_clone_retained,Q117,True,1,4,False,False,False
L1_exact_clone_retained,Q118,True,1,4,False,False,False
L1_exact_clone_retained,Q119,True,1,4,False,False,False
L1_exact_clone_retained,Q120,True,1,4,False,False,False
L1_exact_clone_retained,Q121,True,1,4,False,False,False
L1_exact_clone_retained,Q122,True,1,4,False,False,False
L1_exact_clone_retained,Q123,True,1,4,False,False,False
L1_exact_clone_retained,Q124,True,1,4,False,False,False
L1_exact_clone_retained,Q125,True,1,4,False,False,False
L1_exact_clone_retained,Q126,True,1,4,False,False,False
L1_exact_clone_retained,Q127,True,1,4,False,False,False
L1_exact_clone_retained,Q128,True,1,4,False,False,False
L1_exact_clone_retained,Q129,True,1,4,False,False,False
L1_exact_clone_retained,Q130,True,1,4,False,False,False
L1_exact_clone_retained,Q131,True,1,1,True,False,False
L1_exact_clone_retained,Q132,True,1,1,True,False,False
L1_exact_clone_retained,Q133,True,1,1,True,False,False
L1_exact_clone_retained,Q134,True,1,1,True,False,False
L1_exact_clone_retained,Q135,True,1,1,True,False,False
L1_exact_clone_retained,Q136,True,1,1,True,False,False
L1_exact_clone_retained,Q137,True,1,1,True,False,False
L1_exact_clone_retained,Q138,True,1,1,True,False,False
L1_exact_clone_retained,Q139,True,10,3,True,False,False
L1_exact_clone_retained,Q140,True,0,3,False,True,False
L1_exact_clone_retained,Q141,True,8,3,True,False,False
L1_exact_clone_retained,Q142,True,2,3,True,False,False
L1_exact_clone_retained,Q143,True,1,1,True,False,False
L1_exact_clone_retained,Q144,True,1,1,True,False,False
L1_exact_clone_retained,Q145,True,1,1,True,False,False
L1_exact_clone_retained,Q146,True,1,1,True,False,False
L1_exact_clone_retained,Q147,True,1,1,True,False,False
L1_exact_clone_retained,Q148,True,1,1,False,False,False
L1_exact_clone_retained,Q149,True,1,1,True,False,False
L1_exact_clone_retained,Q150,True,1,1,True,False,False
L1_exact_clone_retained,Q151,True,1,1,True,False,False
L1_exact_clone_retained,Q152,True,1,1,False,False,False
L1_exact_clone_retained,Q153,True,1,1,False,False,False
L1_exact_clone_retained,Q154,True,1,1,False,False,False
L1_exact_clone_retained,Q155,True,6,3,True,False,False
L1_exact_clone_retained,Q156,True,6,3,True,False,False
L1_exact_clone_retained,Q157,True,4,3,True,False,False
L1_exact_clone_retained,Q158,True,4,3,True,False,False
L1_exact_clone_retained,Q159,True,4,3,True,False,False
L1_exact_clone_retained,Q160,True,2,3,True,False,False
L1_exact_clone_retained,Q161,True,2,3,True,False,False
L1_exact_clone_retained,Q162,True,2,3,True,False,False
L1_exact_clone_retained,Q163,True,4,4,True,False,False
L1_exact_clone_retained,Q164,True,2,4,True,False,False
L1_exact_clone_retained,Q165,True,4,4,True,False,False
L1_exact_clone_retained,Q166,True,2,4,True,False,False
L1_exact_clone_retained,Q167,True,2,4,True,False,False
L1_exact_clone_retained,Q168,True,2,4,True,False,False
L1_exact_clone_retained,Q169,True,2,4,True,False,False
L1_exact_clone_retained,Q170,True,6,4,True,False,False
L1_exact_clone_retained,Q171,True,4,4,True,False,False
L1_exact_clone_retained,Q172,True,2,4,True,False,False
L1_exact_clone_retained,Q173,True,4,4,True,False,False
L1_exact_clone_retained,Q174,True,4,4,True,False,False
L1_exact_clone_retained,Q175,True,2,4,True,False,False
L1_exact_clone_retained,Q176,True,4,4,True,False,False
L1_exact_clone_retained,Q177,True,2,4,True,False,False
L1_exact_clone_retained,Q178,True,2,4,True,False,False
L1_exact_clone_retained,Q179,True,1,1,True,False,False
L1_exact_clone_retained,Q180,True,1,1,False,False,False
L1_exact_clone_retained,Q181,True,1,1,True,False,False
L1_exact_clone_retained,Q182,True,1,1,True,False,False
L1_exact_clone_retained,Q183,True,1,1,True,False,False
L1_exact_clone_retained,Q184,True,1,1,False,False,False
L1_exact_clone_retained,Q185,True,1,1,True,False,False
L1_exact_clone_retained,Q186,True,1,1,False,False,False
L1_exact_clone_retained,Q187,True,1,1,False,False,False
L1_exact_clone_retained,Q188,True,1,1,False,False,False
L1_exact_clone_retained,Q189,True,1,1,True,False,False
L1_exact_clone_retained,Q190,True,1,1,True,False,False
L1_exact_clone_retained,Q191,True,1,1,True,False,False
L1_exact_clone_retained,Q192,True,1,1,False,False,False
L1_exact_clone_retained,Q193,True,1,1,False,False,False
L1_exact_clone_retained,Q194,True,1,1,False,False,False
L1_exact_clone_retained,Q195,True,1,1,False,False,False
L1_exact_clone_retained,Q196,True,1,1,False,False,False
L1_exact_clone_retained,Q197,True,1,1,False,False,False
L1_exact_clone_retained,Q198,True,1,1,False,False,False
L1_exact_clone_retained,Q199,True,1,1,False,False,False
L1_exact_clone_retained,Q200,True,1,2,True,False,False
L2_attribute_rotation_retained,Q021,True,8,1,True,False,False
L2_attribute_rotation_retained,Q022,True,1,1,True,False,False
L2_attribute_rotation_retained,Q023,True,10,2,True,False,False
L2_attribute_rotation_retained,Q024,True,2,2,True,False,False
L2_attribute_rotation_retained,Q025,True,3,2,True,False,False
L2_attribute_rotation_retained,Q026,True,4,2,True,False,False
L2_attribute_rotation_retained,Q027,True,4,2,True,False,False
L2_attribute_rotation_retained,Q028,True,1,1,True,False,False
L2_attribute_rotation_retained,Q029,True,18,2,True,False,False
L2_attribute_rotation_retained,Q030,True,6,3,True,False,False
L2_attribute_rotation_retained,Q031,True,8,3,True,False,False
L2_attribute_rotation_retained,Q032,True,5,2,True,False,False
L2_attribute_rotation_retained,Q033,True,8,2,True,False,False
L2_attribute_rotation_retained,Q034,True,10,2,True,False,False
L2_attribute_rotation_retained,Q035,True,3,2,True,False,False
L2_attribute_rotation_retained,Q036,True,2,2,True,False,False
L2_attribute_rotation_retained,Q037,True,1,1,False,False,False
L2_attribute_rotation_retained,Q038,True,22,1,True,False,False
L2_attribute_rotation_retained,Q039,True,1,2,False,False,False
L2_attribute_rotation_retained,Q040,True,8,1,True,False,False
L2_attribute_rotation_retained,Q041,True,10,2,True,False,False
L2_attribute_rotation_retained,Q042,True,1,1,False,False,False
L2_attribute_rotation_retained,Q043,True,5,2,True,False,False
L2_attribute_rotation_retained,Q044,True,1,1,False,False,False
L2_attribute_rotation_retained,Q045,True,2,2,True,False,False
L2_attribute_rotation_retained,Q046,True,6,3,True,False,False
L2_attribute_rotation_retained,Q047,True,3,2,True,False,False
L2_attribute_rotation_retained,Q048,True,10,2,True,False,False
L2_attribute_rotation_retained,Q049,True,2,1,True,False,False
L2_attribute_rotation_retained,Q050,True,10,3,True,False,False
L2_attribute_rotation_retained,Q051,True,1,2,False,False,False
L2_attribute_rotation_retained,Q052,True,5,2,True,False,False
L2_attribute_rotation_retained,Q053,True,4,3,True,False,False
L2_attribute_rotation_retained,Q054,True,4,2,True,False,False
L2_attribute_rotation_retained,Q055,True,6,1,True,False,False
L2_attribute_rotation_retained,Q056,True,6,2,True,False,False
L2_attribute_rotation_retained,Q057,True,1,1,False,False,False
L2_attribute_rotation_retained,Q058,True,3,1,False,False,False
L2_attribute_rotation_retained,Q059,True,18,2,True,False,False
L2_attribute_rotation_retained,Q060,True,22,1,True,False,False
L2_attribute_rotation_retained,Q061,True,4,2,True,False,False
L2_attribute_rotation_retained,Q062,True,7,2,True,False,False
L2_attribute_rotation_retained,Q063,True,2,2,True,False,False
L2_attribute_rotation_retained,Q064,True,30,4,True,False,False
L2_attribute_rotation_retained,Q065,True,8,1,True,False,False
L2_attribute_rotation_retained,Q066,True,14,1,True,False,False
L2_attribute_rotation_retained,Q067,True,4,2,True,False,False
L2_attribute_rotation_retained,Q068,True,6,2,True,False,False
L2_attribute_rotation_retained,Q069,True,3,2,True,False,False
L2_attribute_rotation_retained,Q070,True,4,3,True,False,False
L2_attribute_rotation_retained,Q071,True,2,3,True,False,False
L2_attribute_rotation_retained,Q072,True,1,1,True,False,False
L2_attribute_rotation_retained,Q073,True,0,1,False,True,False
L2_attribute_rotation_retained,Q074,True,1,2,True,False,False
L2_attribute_rotation_retained,Q075,True,2,1,True,False,False
L2_attribute_rotation_retained,Q076,True,16,3,True,False,False
L2_attribute_rotation_retained,Q077,True,8,1,True,False,False
L2_attribute_rotation_retained,Q078,True,1,1,False,False,False
L2_attribute_rotation_retained,Q079,True,5,2,True,False,False
L2_attribute_rotation_retained,Q080,True,8,3,True,False,False
L2_attribute_rotation_retained,Q081,True,2,3,True,False,False
L2_attribute_rotation_retained,Q082,True,2,3,True,False,False
L2_attribute_rotation_retained,Q083,True,2,3,True,False,False
L2_attribute_rotation_retained,Q084,True,2,3,True,False,False
L2_attribute_rotation_retained,Q085,True,2,3,True,False,False
L2_attribute_rotation_retained,Q086,True,2,3,True,False,False
L2_attribute_rotation_retained,Q087,True,2,3,True,False,False
L2_attribute_rotation_retained,Q088,True,2,3,True,False,False
L2_attribute_rotation_retained,Q089,True,2,3,True,False,False
L2_attribute_rotation_retained,Q090,True,2,3,True,False,False
L2_attribute_rotation_retained,Q091,True,2,3,True,False,False
L2_attribute_rotation_retained,Q092,True,2,3,True,False,False
L2_attribute_rotation_retained,Q093,True,2,3,True,False,False
L2_attribute_rotation_retained,Q094,True,2,3,True,False,False
L2_attribute_rotation_retained,Q095,True,2,3,True,False,False
L2_attribute_rotation_retained,Q096,True,2,3,True,False,False
L2_attribute_rotation_retained,Q097,True,2,3,True,False,False
L2_attribute_rotation_retained,Q098,True,2,3,True,False,False
L2_attribute_rotation_retained,Q099,True,2,3,True,False,False
L2_attribute_rotation_retained,Q100,True,2,3,True,False,False
L2_attribute_rotation_retained,Q101,True,2,3,True,False,False
L2_attribute_rotation_retained,Q102,True,2,3,True,False,False
L2_attribute_rotation_retained,Q103,True,2,3,True,False,False
L2_attribute_rotation_retained,Q104,True,1,3,True,True,True
L2_attribute_rotation_retained,Q105,True,1,3,False,False,False
L2_attribute_rotation_retained,Q106,True,2,3,True,False,False
L2_attribute_rotation_retained,Q107,True,1,3,True,True,True
L2_attribute_rotation_retained,Q108,True,1,3,False,False,False
L2_attribute_rotation_retained,Q109,True,2,3,True,False,False
L2_attribute_rotation_retained,Q110,True,1,3,True,True,True
L2_attribute_rotation_retained,Q111,True,1,3,False,False,False
L2_attribute_rotation_retained,Q112,True,2,3,True,False,False
L2_attribute_rotation_retained,Q113,True,2,3,True,False,False
